"date" "BAC" "INTC" "JPM" "LIN" "MCD" "MSFT" "PG" "T" "VZ" "WMT" "SP500" "Mkt.RF" "SMB" "HML" "RF"
"197" 2001-06-14 -0.0236890652548193 -0.0498969187564476 -0.00706167333790464 -0.0231130332433046 -0.00133314492161718 -0.0253220997129567 -0.00138565386332123 -0.00761367241080735 -0.00466438706561567 -0.0129612837561739 -0.0175015958602113 -1.96 0.01 0.78 0.013
"198" 2001-06-15 0.00554664852601028 0.002535160489193 0.0300527847583807 0.00768417385287101 -0.0430575599006691 -0.0127718947188903 -0.0348448864731169 -0.0335647302962394 -0.0168696130984416 -0.0272725150022182 -0.00451688296505726 -0.46 0 0.39 0.013
"199" 2001-06-18 0.0210267333911087 -0.00469634705471234 -0.0131405292546274 0 -0.00592974114852762 -0.0167598799921429 -0.00718787441346003 -0.0136442993611674 -0.00495719576654186 0.00768459177068648 -0.00488317391321169 -0.63 -0.96 1.08 0.013
"200" 2001-06-19 0.00810254407525601 -0.0319414358955701 0.00473920550795337 0.00401355383886637 -0.0105258577477406 0.00657896401298896 0.00418340470029288 0.0165998654250703 -0.00172427017005883 0.00700717452483146 0.00343412677156074 0.21 -0.56 0.03 0.013
"201" 2001-06-20 0.00703297881011844 0.0307458488999954 0.0242589869457577 0.00139901236223472 0.000708852363631607 0.0310460856639425 0.00224299324605015 -0.0103913075434288 0.0122839572128473 0.0207011263436672 0.00870875272821992 1.07 0.3 -0.55 0.013
"202" 2001-06-21 0.0206186091302563 -0.00800330224578516 0.0333334228531998 -0.0319357464592517 0.0148831835907557 0.00619469849520948 -0.00319747557023076 -0.0164998669289957 0.00872185490868671 0.0130517065144407 0.0113642132785592 0.98 -0.26 -0.12 0.013
"203" 2001-06-22 0.00912315533245245 0.00880132526725319 -0.0258914030953431 -0.0224740640613139 -0.0181566629779769 -0.0144614250134508 0.014915651183899 -0.0124554118129007 -0.0122177199688672 -0.00931562670921238 -0.00945002799541561 -1 -0.31 -0.01 0.013
"204" 2001-06-25 -0.011946831979506 0.038895145481338 -0.0017431214370992 -0.018772828866043 -0.0113794448529284 0.000290716506019084 -0.00758506332238029 -0.00386137924329377 -0.014271934972568 -0.0196078368564141 -0.00550863029518678 -0.54 0.42 -0.34 0.013
"205" 2001-06-26 -0.0130719091779862 0.0136464086417474 -0.0248800266743393 -0.0133275446068781 -0.00935242898204869 0.0187359801114133 0.0168786071907208 0.0191216058599295 0.0231656633988244 0.00204066229698863 -0.00150990155607877 -0.04 1.42 -0.17 0.013
"206" 2001-06-27 -0.00132451538375922 -0.011047036130321 -0.0147719167856208 0.0124185838675939 -0.00108967176395569 0.0142573751417554 -0.00720300640595428 -0.0010140032841508 -0.0132074953418992 -0.0122202245371181 -0.00467640615506415 -0.22 0.86 -0.05 0.013
"207" 2001-06-28 -0.00563642938251141 0.0345552231213027 0.0222628607904329 0.00193618870065371 0.00617977825437133 0.0224905895000311 0.00394352568365064 0.0104060381687314 0.0250476344032824 0.0179379653779008 0.012493089313274 1.31 0.06 -0.86 0.013
"208" 2001-06-29 0.000833692469140779 -0.0131576400706381 -0.011777844257176 0.00945070474238574 -0.0223985482127977 0.00357457211513257 0.00235650256355302 0.00627987947476316 -0.00205148037802705 -0.0115453425291921 -0.00148421633724238 0.35 2.47 -0.88 0.013
"209" 2001-07-02 0.00782901208914377 0.0276924691695546 0.0299080461302319 0.00425522009990131 0.0125645293485923 -0.0328770444277748 0.0105016547077719 0.0134792188911281 0.0162612051624373 0.0194670502722389 0.0100785425681629 0.56 -3.32 1.31 0.014
"210" 2001-07-03 -0.000165390565990187 0.0133064057374235 0.00417937287085968 -0.0169490056159981 -0.00583944441414175 -0.00184126213135472 0.00201632608545199 0.000492878954801101 0.0112194651824091 -0.0106529984625671 -0.0018355165706303 -0.21 -0.03 0.13 0.014
"211" 2001-07-05 -0.00347148781501128 -0.0203549221489666 -0.00262870324908704 0.0129309829952358 -0.00660776211294534 -0.0278131888956941 -0.00108295367595657 0.016740857758007 -0.0178245276591547 -0.0125962807494212 -0.012321245577983 -1.24 0.23 0.47 0.014
"212" 2001-07-06 -0.0318513867216091 -0.0472519332525783 -0.0224029841858625 -0.0195747533568359 -0.0188470104916859 -0.0357611053825907 0.0072830648351343 -0.0254293136067533 -0.00643481369861842 -0.0259260448271502 -0.0234982646853635 -2.29 0.36 0.95 0.014
"213" 2001-07-09 0.00959559176833813 0.0165323030384874 -0.0116824038027655 0.014973803070909 0.000753094356097606 -0.00560116654683529 0.0175387008996102 0.00625039933125326 0.0137035368269494 0.0192226344303761 0.00687899548449589 0.59 -0.31 0.77 0.014
"214" 2001-07-10 -0.0329255823100216 -0.0384084143956352 -0.0450107755578351 0.000855353653928637 0.0124199498495481 -0.0184194966034652 0.0131535140045085 0 0.0222222277402402 -0.0155438224855559 -0.0143979784301196 -1.49 -0.8 2.15 0.014
"215" 2001-07-11 0.00649335900173487 0.0097154045238288 0.000952660233882741 -0.0179449679054665 -0.00966558464546086 0.0313272481752009 0.0259662472736428 0.0439743732287641 0.0115943708955946 0.0284205478994963 -0.00113410350846188 -0.18 -0.48 0.28 0.014
"216" 2001-07-12 0.0362682345890333 0.0727013750579915 0.0116528433102741 0.00348133499444248 0.013513677363576 0.0766920011970138 0 -0.000475231601754778 -0.00698409234462327 0.0614123834302962 0.0236912671970984 2.44 0.19 -0.86 0.014
"217" 2001-07-13 0.0137981302882575 0.00299014489961125 0.000235052721629714 -0.0234131151389585 0.0240741244661404 -0.00363139726936457 -0.00887275944987309 -0.00119070392692056 -0.00360680439558403 0.0202505969655389 0.0062410307633094 0.54 0.26 -0.49 0.014
"218" 2001-07-16 0.0187550793548248 -0.0351107922760715 -0.0317276827947974 -0.00510467883158972 -0.000723497332720369 -0.00224271892676275 0.0148226169145387 0.0245531092082123 0.0117645831083368 0.0109641608047939 -0.0108828823475949 -1.16 -0.21 1.19 0.014
"219" 2001-07-17 0.0377971431125068 0.0264333623631878 0.0266992720821468 0.00713904970517643 0.00325721692153702 0.00899156833569492 0.0112794713035642 0.0251280699705998 0.0101964297527926 -0.0024304184341466 0.0099713006682971 1.05 0.47 -0.74 0.014
"220" 2001-07-18 0.00596573255563904 -0.0337797386717139 0.0302598301083279 -0.012848622084474 -0.000721247892888854 -0.0174049172865918 -0.00503227325910893 0.000907543273711564 -0.00460372232802719 0.0118089338477803 -0.00554163262652452 -0.69 -0.7 0.58 0.014
"221" 2001-07-19 -0.00905175636177724 0.037037404760967 0.002753846987813 0.0347844094679968 -0.0010832568929009 0.0283406900104466 -0.0117052083782747 -0.00589549353327856 0.0169006424095248 0.00463106350556131 0.00605282661902296 0.51 0.65 -0.71 0.014
"222" 2001-07-20 -0.0102359561516504 -0.00100153004374448 -0.00686496457384167 -0.0175664118082779 -0.00542058545032575 -0.0467136482481563 -0.004386756011308 -0.0214419462293537 -0.0180197040590887 0.000922238343284976 -0.00343207842781057 -0.33 0.71 -0.16 0.014
"223" 2001-07-23 -0.00795530497777475 -0.0310725545821348 -0.00898637893108423 -0.00551934046440594 0.00908409455768022 -0.0302108287348871 -0.00425869319425798 -0.0195800797036746 -0.0201315689957975 -0.0230287356981387 -0.0163686231926721 -1.55 0.62 0.34 0.014
"224" 2001-07-24 -0.00545312388176833 -0.00413775937759164 -0.00767279726969516 -0.0235290086089924 0.0223259550504917 -0.0114770778836708 0.00427690722997065 -0.0299573065672792 -0.0170911227980407 0.00131957607575628 -0.0162716342393748 -1.7 0.09 0.15 0.014
"225" 2001-07-25 0.00628921609398847 0.0186982097658444 0.0051549008727203 0.0222775413882814 0.0320538626614375 0.0174912091092172 0.0280511442151878 0.0632354023562107 0.0327413890863526 0.0376651435159674 0.0160798579900854 1.37 -1.03 -0.09 0.014
"226" 2001-07-26 0.0113783160721663 0.0122367050796901 0.00792509893900428 0.00244666472865918 -0.0126280699810305 -0.0131897520489693 0.0142859475742927 0.00852888409552377 0.00680670434319164 0.00725966897528152 0.0104495326331975 1.19 -0.37 0.08 0.014
"227" 2001-07-27 0.0061792895903432 -0.0188042722510606 0.0224328927650705 -0.00155288748949067 -0.0100242682641105 -0.0168188329369541 -0.00746476022691422 0.00274289658788196 -0.00142360622419202 -0.00162190067311174 0.00240237742035854 0.26 -0.39 0.06 0.014
"228" 2001-07-30 0.000788036447712193 -0.00616065922252107 -0.00904755293887372 -0.00688784277955357 0.00907824383464173 0.00504046403895297 0.00893983474044213 0.00638335393151857 -0.0019594548786207 0.00848266103581197 -0.00107804320563143 -0.12 0.04 0.18 0.014
"229" 2001-07-31 0.00110115632559493 0.0265150670256127 -0.0116412687910549 0.0143181261507179 0.00830442440895385 0.00592701971254073 -0.00112523944320797 0.0199311528686585 -0.0333811584582135 0.000357476473945795 0.00557065045710092 0.5 -0.5 0.13 0.014
"230" 2001-08-01 -0.00974521210631885 0.0315331390298019 0.0046191536592477 0.0013231760551855 0.00823597149572763 0.00423004515077885 0.00675871081883717 -0.00244281158100423 0.0293629800727913 -0.0159212202918881 0.00388041418855889 0.48 0.38 -0.08 0.013
"231" 2001-08-02 0.00730181924326923 0.0442275727394612 0 0.016299630794133 -0.00782844602552302 0.0147432431712589 -0.000558954959713143 -0.0155828112581088 -0.0222460194274812 0.0178155515504668 0.00396399939630077 0.33 -0.29 0.06 0.013
"232" 2001-08-03 -0.00173428474718262 -0.0127763623920929 -0.00413745545092603 0.0162544373622187 -0.00480243949182291 -0.00830233399199443 -0.0173525853362932 -0.0165082155473045 -0.0150462251062934 -0.0107165315435206 -0.00524269834118374 -0.49 0.2 0.1 0.013
"233" 2001-08-06 -0.00899669672036718 -0.0441918439885209 -0.0129276500873425 -0.00149282171338316 -0.0072389982272737 -0.0113621038072347 0.00754739005704508 0 -0.00763756156163187 -0.0160680188307886 -0.0114217451921783 -1.16 -0.21 0.81 0.013
"234" 2001-08-07 0.0043004434545455 0.0112282298364998 0.000234173030138951 0.0198637841465441 0 0.00332688469963305 -0.00197848294068137 0.00758817803720113 0.00563173805682182 0.0106423783632907 0.00326539722886499 0.21 -0.38 0.18 0.013
"235" 2001-08-08 -0.00380643507861878 -0.0329850142982814 -0.0161329850722047 -0.0261781927862552 -0.0131946419027638 -0.022456779338522 -0.0107633350001776 -0.0216800333899755 -0.00970688512923545 -0.00998547555181584 -0.0173281256925648 -1.72 0.08 0.78 0.013
"236" 2001-08-09 0.00780126663070457 0.00135083070902309 -0.00427699118319302 -0.00344109300711315 -0.00457405406067513 0.00231281831506291 0.0121685835764096 0.00676444199579018 -0.00565544639582116 -0.00660196507969812 -8.44718744352768e-05 -0.06 0.41 -0.52 0.013
"237" 2001-08-10 -0.00631901970918547 0.0101179616102853 0.00835233416198267 0.0164008329070942 -0.00706987878221732 0.00784478169322789 0.0165489503685565 0.0315107754360091 0.0223699705047413 -0.0105227087113247 0.00568684222379923 0.44 -0.4 0.11 0.013
"238" 2001-08-13 0.0062000213744422 0.0203673778653606 -0.00307641053748375 -0.00254752700613359 -0.00249159364937057 0.00473169532377549 0.00347848883195412 -0.00224619312333518 -0.00537713730566403 -0.0261192076414922 0.000949456348489752 0.23 0.18 -0.14 0.013
"239" 2001-08-14 -0.011534053185383 -0.00687146563401342 0.00308590404520603 -0.00106481373387968 -0.00107088558995005 -0.0173174887535067 0.00526859455009809 -0.00945503367675138 0.000745232072096647 0.00306502054262769 -0.00382783272814713 -0.3 0.51 0.45 0.013
"240" 2001-08-15 -0.000958997911767234 -0.0187807317278601 -0.00236624512756778 -0.000213078453742743 0.0178637788428555 -0.0230327480955594 -0.00441307040127903 -0.0145458785185081 -0.0145301962173742 -0.00687535555354568 -0.00733946234340532 -0.75 0.52 0.15 0.013
"241" 2001-08-16 0.0140797142878777 0.0127600795536837 0.000711264693239455 -0.0142796082454322 0.0424710662861316 0.0224685052867786 0.0278468666178981 0.00553562582902378 0.00756174045855085 -0.00596236888071378 0.00308994239333904 0.21 -0.01 0.25 0.013
"242" 2001-08-17 -0.0108863777185084 -0.0692974918199601 -0.0165950025587414 -0.00259378242620179 0.0101007351783089 -0.0424019740833912 0.00754820458746375 -0.0240830222743701 -0.0150098284059144 -0.0172174051330776 -0.016663052344546 -1.63 0.54 0.36 0.013
"243" 2001-08-20 0.0140372462706173 0.00463152260000887 -0.00940233258439016 -0.00281824475833914 0.00166697507648839 0.0132516132455978 0.0124411604571284 0.0270272028898759 0.015238556524501 0.0155514548811726 0.00812418843481466 0.71 0.04 -0.57 0.013
"244" 2001-08-21 -0.000943963875440934 -0.0400711515154968 -0.0165492059828121 0.0115209633526376 -0.00166420089507391 -0.0306221072713031 -0.0118922292353342 -0.0139589859144221 0 -0.0319832836754653 -0.0120794799338385 -1.22 -0.22 0.78 0.013
"245" 2001-08-22 0.0179499280674738 0.0328779278147053 0.0195494256665782 0.00945623661527506 0.00833348070432138 -0.00197454959663279 0.0116341794034274 -0.0194937417404504 -0.0142591885582743 0.00600696223114783 0.00695612820838765 0.71 0.33 -0.68 0.013
"246" 2001-08-23 0.00541369753320509 -0.0103719315552336 -0.0116500892350263 0.000213514820931016 0.0195043193889699 -0.0253874237733144 0.0170522689441781 -0.004733688512773 -0.0102781584106121 -0.00995189108642802 -0.00276329288941624 -0.31 -0.29 -0.1 0.013
"247" 2001-08-24 -0.0270765279616112 0.050958152081074 0.00515668522848389 0.00979104844899403 -0.0113489859580922 0.0495604677616468 0.000780047357802127 0.013317558039762 0.00211533863674762 0.0243260086381336 0.0196543199478929 1.84 -0.12 -0.82 0.013
"248" 2001-08-27 -0.00774888227142123 0.00240691530343495 0.00415337965941931 0.00105387749109997 -0.00721569417875123 0.00419040024101824 -0.00207773356447694 -0.0204178984295164 -0.0145842070314106 -0.0109906106786712 -0.00482736764139824 -0.42 0.33 -0.47 0.013
"249" 2001-08-28 -0.0141830861212069 -0.021955705500854 -0.0148412696269568 -0.0176878345199506 -0.012553650874672 -0.0251965439958031 -0.0240759764240066 -0.00886443705821094 -0.0151902273580559 -0.00575520613398806 -0.0150100080438517 -1.46 0.18 0.88 0.013
"250" 2001-08-29 -0.0292598038378892 -0.0143808029823528 -0.0227221456644565 0.00535936889616551 0.00368010227352777 -0.00806713585415209 -0.0129355826170324 0.00193355948049057 -0.0112713860424132 -0.0189622356841704 -0.0111492375343369 -0.98 0.87 0.09 0.013
"251" 2001-08-30 0.00299773135525472 -0.0345192904637427 -0.00833907306562343 -0.00703676381008744 0.000666879289995093 -0.0549380682962631 0.0077000814089716 -0.0113383739951127 0.00459985592531664 -0.0315363428201804 -0.0170039257825175 -1.6 0.32 0.63 0.013
"252" 2001-08-31 0.0210856104005452 0.0305931216303668 0.00407698691663105 0.0107367169836621 0.000332827179570616 0.00193200060070975 -0.0058978092293146 -0.00170867156340337 -0.0045787941319978 0.00945397762487588 0.0040299432992319 0.42 -0.38 0.29 0.013
"253" 2001-09-04 0.00666687990240433 -0.0396994155402316 0.0109141144263731 0.0301681278144987 0.0249751897751611 -0.0166521072041467 0.0184759878628935 0.0266441412582841 -0.00099997334334101 0.00832458383214552 -0.000564596256851901 -0.12 -0.39 0.65 0.018
"254" 2001-09-05 -0.000977855097412883 0.0230911726478127 -0.0371579157015283 0.00538059656698664 -0.00097442590105723 0.0292336342068016 0.00476654918613795 0.00571392097376955 -0.00200189489308222 0.0144480055374294 -0.00105914793589224 -0.32 -0.65 0.54 0.018
"255" 2001-09-06 -0.0246371370127352 -0.0498725205260961 -0.0367666821517558 0.0102921121267423 -0.0113825835700386 -0.0297888664624426 -0.00500779180361022 -0.00804902043150335 -0.0162489134449639 -0.0362151627000656 -0.0223902718149952 -2.13 0.27 0.44 0.018
"256" 2001-09-07 -0.0199060355964066 -0.00804560827487577 0.00162406850931895 -0.0199673478718378 -0.0144733478071583 -0.0110678747878217 -0.0152318688547892 -0.0214798863218245 0.000203701939603285 -0.024277733667299 -0.0186370160454733 -1.83 0.38 -0.52 0.018
"257" 2001-09-10 -0.0160438427116312 0.00695200497587734 0.00702675875129821 -0.0103945801951993 -0.0347129546282058 0.0393507935785227 -0.00201739546300583 0.0592683511691543 0.0336392942096408 0.000216929254769571 0.00622594800000686 0.37 -1.08 -0.49 0.018
"258" 2001-09-17 -0.0572421877710796 -0.0951286852164324 -0.0539452793282605 -0.0924372764951746 -0.0186725375081539 -0.0811047899142424 0.00471722478724512 0.0200324565026593 -0.0177511666170692 -0.0482368820895595 -0.0492156049944089 -5.03 0.25 -0.8 0.018
"259" 2001-09-18 0.0132479230267073 -0.00508686047274798 -0.0116308631149027 -0.00578656266811628 -0.0130372644490004 0.0266491141440257 -0.00469507705339089 0.0304735015407749 0.0381525006861902 0.0306816377565196 -0.00580497115232481 -0.82 -1.45 1.2 0.018
"260" 2001-09-19 -0.00127104295910851 -0.0507027510426493 -0.0209529026775612 -0.0505242344791025 0.0174936565792143 -0.00828406551547323 0.00471722478724512 -0.00788562007742843 0.0425531936966592 0.00375388870461979 -0.0161124911992612 -1.67 -0.79 0 0.018
"261" 2001-09-20 -0.0249091112113333 -0.0722620105487961 -0.0747582891564336 -0.0387444686441571 -0.0396486796418536 -0.0577320453527413 -0.0233405856347247 0.0134689246779824 -0.0120593449250874 -0.00307988940956649 -0.03105993381108 -3.05 -0.83 -0.1 0.018
"262" 2001-09-21 -0.0490399942177464 -0.0662801385057974 -0.0234470712455962 -0.0484694816577468 -0.0105958613507118 -0.0206852697794574 -0.0797961129205829 -0.0359479745562596 -0.0488261412244481 -0.0143453792962596 -0.0190342600795841 -1.96 -0.39 -0.58 0.018
"263" 2001-09-24 0.046078461423936 0.104145559039592 0.0571051025399696 0.0587130930617712 -0.0132937961645938 0.0462684031692233 0.0367163200059091 0.0183050405311371 0.0266531567599755 0.058665074866973 0.038983251675087 3.82 -0.08 -0.29 0.018
"264" 2001-09-25 0.0328020343630051 0.0173630389497814 0.0205653362736768 0.0281086329568201 -0.0142217690771587 -0.013651070899392 0.0221707791142918 0.0463829774663531 0.0374999819497155 0.0236884492246683 0.00878968348649534 0.74 -0.61 0.75 0.018
"265" 2001-09-26 -0.000907253284168297 -0.0359780572855986 -0.0198496698079544 -0.0204434247138008 -0.00341635809542751 -0.0200781937773713 0.00183059205432712 0.0040294465505899 -0.00389190239241022 0.0223142579467834 -0.00516664713630466 -0.67 -0.82 0.24 0.018
"266" 2001-09-27 0.0332426705036677 -0.0167468730222535 0.0162624522491484 0.0377166111029392 0.0285711571500991 -0.00616636123041236 0.0178549618234014 -0.0230250597309652 -0.00260580356937901 -0.00181912424703778 0.0114891238210606 1.1 -1.06 0.4 0.018
"267" 2001-09-28 0.0267227947401134 -0.00535237216530415 0.0310990866210084 0.0176888963876412 0.0051849166264637 0.0242185189703243 0.00538655716500336 0.0188110757294868 0.00951543356052542 0.00222773661694897 0.0219219881297354 2.25 0.41 0.52 0.018
"268" 2001-10-01 0.00941809759563728 -0.021037544697674 -0.00439242331223944 0 0.00700112059369018 0.0121169174700104 -0.00549478668931658 -0.0135830768585818 0.021992228608676 0.00525183742678226 -0.00229589806853236 -0.45 -1.03 -0.18 0.01
"269" 2001-10-02 0.00899046157714456 -0.0234879885797507 0.0291175914509241 -0.0119050209095553 0.010611247306098 0.0243288088616682 0.0122943013613503 0.0111880951130416 0.00723302917958502 0.0369784259223025 0.012305528281767 1.17 -0.34 -0.28 0.01
"270" 2001-10-03 0.0085742077553792 0.0864895020163148 0.000577332962374166 0.0120484580546234 0.0372910907436355 0.0599437295493341 -0.000409434689248589 -0.017446412300806 -0.0150804729057891 0.0218989194506876 0.019927210178343 2.28 0.53 -1.1 0.01
"271" 2001-10-04 -0.0183364745824727 0.0150727329138078 -0.0147103007428641 0.00142855569157141 0.00977349779109216 0.00373469344084842 -0.0279859780487265 -0.00996142739951711 0.00164014314883132 -0.0233263796543378 -0.00247139173380984 -0.12 1.52 -0.75 0.01
"272" 2001-10-05 -0.0468671014843948 0.0190255110870996 -0.0219555098517225 0.00784526368785765 -0.00138279932546381 0.0226789319368335 0.0209263694836328 -0.0128386905709504 -0.00192427608317958 0.017475685473441 0.00163607975825242 0.04 0.23 -1.22 0.01
"273" 2001-10-08 -0.0334933720442477 0.0127507088209813 -0.0290327566427848 -0.0334986888887069 -0.0183453909029445 0.00554401453533382 -0.00605321405717707 0.0216129366764768 0.00055141897603006 -0.0246185813652552 -0.00834443797558071 -0.8 0.29 0.39 0.01
"274" 2001-10-09 -0.0387097707538917 -0.0355220598774982 0.0157207630327734 0.0285580747716796 0.0151623145628943 -0.0599585097186768 0.0040138593926291 0.0183208826282999 -0.000734380271165014 0.0189792313126851 -0.00535554131619387 -0.51 -0.35 0.02 0.01
"275" 2001-10-10 0.0508148920421825 0.0750591428823604 0.0133535067654096 0.0334599155828605 0.0229246102512228 0.0174117851377018 0.0110287925387511 0.00492641980079767 -0.00642794556339554 0.0297612824271343 0.0229382446179325 2.35 0.31 -0.56 0.01
"276" 2001-10-11 -0.00364986897137476 0.0628790275039353 0.000898966199320395 0.0693456123600866 0.0203737017063754 0.0145918261478417 -0.0102264841817911 -0.0291993836773343 -0.023105588680198 -0.00261047619811472 0.0152083406433763 1.73 0.24 -0.38 0.01
"277" 2001-10-12 -0.0291206285722031 0.0208078511560239 -0.0158589806143132 -0.000429684092157379 -0.0186358643117936 0.00106520725224457 -0.00895432866272128 -0.0307348328299132 -0.0104065823906088 -0.0110302415693811 -0.0052668778105105 -0.57 0.46 -0.4 0.01
"278" 2001-10-15 0.0479158435252409 -0.0255796353516564 0.0200671940442447 -0.0105270023763918 0.000678355515950413 0.0297982344689325 -0.0115374127023704 -0.0063425668454008 -0.00172089740639803 0.0109643232329915 -0.00152983462033063 -0.09 0.54 -0.25 0.01
"279" 2001-10-16 0.0388834720863713 0.0237896643263118 0.0116238009443783 0.00564573927743983 0.00643856259350972 0.00671715397838524 -0.00253129066841284 -0.0109411848406352 -0.00210675787024917 -0.00635768356253963 0.00693596133756502 0.78 0.46 -0.69 0.01
"280" 2001-10-17 -0.0105703468507353 -0.0156244330634167 0.0194460230134805 -0.0317361908804874 -0.0101011296326192 -0.0414032789135047 -0.0106308797338684 -0.00483972827236556 0.0105568461485384 -0.0173127282958786 -0.0186326441617862 -2.02 0.21 0.16 0.01
"281" 2001-10-18 -0.00175078371806336 -0.021164352198934 -0.0132943720313583 0.0156079576083539 -0.0054423178294486 0.0128507734343604 0.00716382168480889 0.00254735161876085 -0.0104465633860905 -0.00612772666986883 -0.00787304799755228 -0.73 0.35 -0.19 0.01
"282" 2001-10-19 0.000525848460268596 0.00415796984715455 -0.00790825278058938 -0.0138312202734401 -0.022571577322557 0.0202644727539925 0.0206252575255494 0.00808482659157472 0.00479850137876214 0.021387603259065 0.00455731751374189 0.54 0.69 -0.75 0.01
"283" 2001-10-22 0.0241979095824687 0.0476194389328977 0.0425155992136153 0.0727967743011151 -0.00629841942506404 0.0390323893786728 0.00975625488970944 -0.0513287500448897 -0.022731810428765 0.00056573031268381 0.0152960877761317 1.51 -0.39 -0.47 0.01
"284" 2001-10-23 0.00856020884499742 -0.0118579169112228 0.0127439939550478 0.00103701816413948 -0.0260563994897363 0.00448804125656199 -0.0131125161561667 -0.0632851090735268 -0.0254104578277657 -0.00810709312702074 -0.00469767399509669 -0.51 0.04 -0.16 0.01
"285" 2001-10-24 0.0176540660246678 0.01919971311628 0.0128632612039408 -0.0149249168478509 0.0119307012496861 0.0147276975842383 -0.00139853022900971 0.0110884201052688 0.00481331461886358 -0.00247121480567736 0.000387103365451003 0.08 0.54 -1.11 0.01
"286" 2001-10-25 0.0140115324228522 0.0243330457095563 0.034787343940673 0.0151510449336436 0.0128620714459073 0.0202219577766982 0.0124650158802002 -0.00790593198081757 0.00179662565414107 0.0156250878300446 0.0137209875343978 1.42 0.7 -1.34 0.01
"287" 2001-10-26 -0.00230273336554998 -0.00919526537520787 0.00186774206010631 0.0310946207826213 0.0211636210448565 -0.00575455393967716 0.0146629604920292 0.00771155532834733 0.00836868612614694 0.00225161841975186 0.00410877213655092 0.41 0.29 0.1 0.01
"288" 2001-10-29 -0.0189617965080757 -0.0649652562850315 -0.049001324406578 -0.019702399317067 -0.057685567210858 -0.041157173116886 -0.0279480962883996 0.011225498101384 -0.00829923245464603 -0.0284539605627725 -0.0238183036160045 -2.33 0.38 0.81 0.01
"289" 2001-10-30 -0.00840318021006259 -0.0264681285077244 -0.00560073494226931 -0.0280969268541472 -0.0472871323525351 -0.0127436214905471 0.0406732525652507 -0.0388507271776646 -0.017732787907172 -0.0250481167943887 -0.0171659177954836 -1.76 0.4 0.67 0.01
"290" 2001-10-31 -0.000169467293028691 0.0373832638639466 -0.00422353437658285 -0.00443111552398201 0.00307754225487011 -0.012397925684076 -0.00566038654227385 0.000263130357711416 0.0103447348284622 0.0158102469391508 -9.4452671109968e-06 0.18 1.36 -0.25 0.01
"291" 2001-11-01 0.0162741595371796 0.0622439193028554 0.027714660106902 0.0277657768035349 0.00498707490954486 0.0634564710835981 0.0298186736699422 0.0270270833493971 0.026701684603335 0.0163426451184445 0.0229481084135432 2.1 -0.56 -0.72 0.008
"292" 2001-11-02 0.0153461592108273 0.0138782462844527 -0.00825533613281393 0.0243352158344299 0.0225188506671234 -0.00711525585563 0.00026310805611951 -0.0135417909482682 0.00410650887019348 0.0139737696328366 0.00285949180760814 0.18 -0.82 0.48 0.008
"293" 2001-11-05 0.00262870025568418 0.025875117701144 0.00887873276691131 -0.0203340544763057 -0.000372955351934157 0.0304564414199848 0.0122362345826037 -0.00233092673398672 -0.00292112086863627 0.0175568682287994 0.0143855920758775 1.42 -0.6 -0.32 0.008
"294" 2001-11-06 0.0176965003610905 0.0478484798139227 0.0324531043418201 0.00801485747571129 0.00821489093266625 0.0238660384177929 0.0139086806779638 -0.00597068428242342 -0.0146485501059699 0.0192950613117349 0.0145261502066385 1.44 -0.39 -0.04 0.008
"295" 2001-11-07 0.0103038457174314 0.00141606649952575 0.0279704235721774 -0.00101942556324564 0.000740480997761139 -0.0081817166484448 0.00141107706428056 -0.00652915956247702 -0.0118931933522646 -0.0203856923024105 -0.00273486945732548 -0.23 0.06 -0.35 0.008
"296" 2001-11-08 0.00557765302549496 -0.000353265676929393 0.00544214445708024 0.0089790018437077 -0.0266467583826101 0.00264548419578614 -0.0180515598980017 -0.00131459487025465 0.00180547562647981 0.0126347948882031 0.00245562814095202 0.07 -0.4 0.49 0.008
"297" 2001-11-09 -0.00079233012707014 -0.0141445250347964 0.00644304223243575 0.0086976036582973 0.0106465373156346 0.0122635840521021 0.00795321522181247 0.0118453250173722 0.00480624463067425 0.0110089257257677 0.00158243776555578 0.07 0 -0.13 0.008
"298" 2001-11-12 -0.00047589648803581 0.0179336514508066 -0.00640179519562689 -0.0166427008048621 0.00677215258417729 0.00889456961120549 -0.000517379603158008 -0.0130070893354333 -0.0135516186803056 0.00871146073349482 -0.00176745980641047 -0.07 0.77 -0.43 0.008
"299" 2001-11-13 0.00698192342179249 0.0588443482418621 0.0141750166393964 0.0377240147701776 0.0348591857158993 0.0320716608614184 0.00763526703634976 -0.0142333696840558 -0.0123232953475929 -0.0237494008684805 0.0185634033038458 1.86 -0.41 -0.01 0.008
"300" 2001-11-14 0.000630228062523219 0.0422628363344897 0.007623861086969 0.016702444672225 0.00291332416415235 -0.0287187381963177 0.00475228907414182 0.00106938964168579 0.00736398307074237 0.0187981183268271 0.00186113043155367 0.34 0.44 0.54 0.008
"301" 2001-11-15 -0.00409400279786509 -0.0172408438842312 -0.00252207386611514 -0.000193374476268215 0.0297753411582085 0.00257729130081397 0.000766964133504855 0.0416668758426997 0.032486881583033 0.01302501136878 0.000902576243811737 0 -1.08 1.37 0.008
